Crop_enc,State_enc,Season_enc,Year_int,Area,Production,Yield
30,37,0,2021,0.13,0.17,1390.0
30,0,0,2021,3.86,8.18,2118.0
23,5,0,2021,0.01,0.03,807.0
23,7,0,2021,0.01,0.02,623.0
23,17,0,2021,0.02,0.03,367.0
23,26,0,2021,0.07,0.37,919.0
23,35,0,2021,0.02,0.03,273.0
23,0,0,2021,0.13,0.51,722.0
7,12,0,2021,1.14,0.75,655.0
7,13,0,2021,1.08,0.91,842.0
7,29,0,2021,0.12,0.13,1051.0
7,30,0,2021,23.94,10.03,419.0
7,35,0,2021,0.02,0.01,717.0
7,0,0,2021,26.3,11.83,450.0
21,1,0,2022,0.05,0.11,2107.0
21,2,0,2022,14.52,49.86,3434.0
21,2,1,2022,6.77,29.56,4366.0
21,3,0,2022,1.36,2.53,1857.0
21,3,1,2022,0.01,0.01,1345.0
21,4,0,2022,19.43,45.18,2326.0
21,4,2,2022,3.75,11.06,2949.0
21,5,0,2022,28.09,68.73,2447.0
21,5,2,2022,0.54,1.5,2778.0
21,7,0,2022,37.71,98.12,2602.0
21,8,0,2022,0.17,0.36,2073.0
21,10,0,2022,0.06,0.17,3067.0
21,11,0,2022,0.23,0.63,2789.0
21,11,1,2022,0.09,0.25,2842.0
21,12,0,2022,8.68,21.66,2496.0
21,12,2,2022,0.79,2.3,2899.0
21,13,0,2022,15.2,51.09,3362.0
21,14,0,2022,0.67,1.31,1942.0
21,15,0,2022,2.74,6.04,2202.0
21,16,0,2022,8.55,14.94,1747.0
21,17,0,2022,9.46,31.63,3344.0
21,17,1,2022,0.92,2.42,2633.0
21,17,2,2022,2.9,8.74,3016.0
21,18,0,2022,0.5,1.37,2716.0
21,18,1,2022,0.71,2.25,3149.0
21,18,2,2022,0.7,2.34,3350.0
21,20,0,2022,34.14,70.22,2057.0
21,21,0,2022,15.55,34.54,2221.0
21,21,2,2022,1.63,4.45,2732.0
21,22,0,2022,0.06,0.18,3091.0
21,22,2,2022,1.81,3.31,1835.0
21,23,0,2022,0.95,2.22,2333.0
21,23,1,2022,0.12,0.57,4566.0
21,24,0,2022,0.34,0.39,1149.0
21,24,1,2022,0.01,0.01,1320.0
21,25,0,2022,2.08,3.64,1748.0
21,25,1,2022,0.03,0.06,1995.0
21,26,0,2022,37.29,70.81,1899.0
21,26,2,2022,3.36,11.69,3485.0
21,28,0,2022,0.04,0.14,3311.0
21,28,1,2022,0.1,0.32,3137.0
21,28,2,2022,0.05,0.19,3635.0
21,29,0,2022,30.98,129.91,4193.0
21,30,0,2022,2.34,5.77,2464.0
21,31,0,2022,0.08,0.1,1241.0
21,32,0,2022,6.93,25.13,3627.0
21,32,1,2022,12.68,42.56,3357.0
21,32,2,2022,1.98,7.88,3975.0
21,33,0,2022,25.41,88.87,3498.0
21,33,1,2022,21.22,69.91,3295.0
21,34,0,2022,1.79,5.77,3218.0
21,34,1,2022,0.63,2.12,3391.0
21,35,0,2022,58.67,160.33,2733.0
21,35,2,2022,0.32,1.1,3439.0
21,36,0,2022,2.27,5.57,2453.0
21,36,2,2022,0.22,0.78,3526.0
21,37,0,2022,37.69,107.79,2860.0
21,37,2,2022,12.96,47.06,3630.0
21,0,0,2022,404.03,1105.12,2735.0
21,0,1,2022,43.28,150.04,3467.0
21,0,2,2022,31.01,102.4,3302.0
36,3,1,2022,0.04,0.08,1977.0
36,4,1,2022,0.09,0.12,1322.0
36,5,1,2022,21.99,65.06,2958.0
36,6,1,2022,0.01,0.03,4696.0
36,7,1,2022,1.33,1.9,1427.0
36,10,1,2022,0.17,0.81,4650.0
36,12,1,2022,10.67,34.64,3248.0
36,13,1,2022,23.23,109.29,4704.0
36,14,1,2022,3.19,5.92,1853.0
36,15,1,2022,2.84,5.87,2062.0
36,16,1,2022,2.04,4.39,2146.0
36,17,1,2022,1.46,2.0,1373.0
36,19,1,2022,0.04,0.07,1553.0
36,20,1,2022,71.5,227.3,3179.0
36,21,1,2022,12.19,23.74,1948.0
36,22,1,2022,0.02,0.06,2481.0
36,25,1,2022,0.01,0.03,1838.0
36,29,1,2022,35.35,167.83,4748.0
36,30,1,2022,27.94,106.36,3807.0
36,33,1,2022,0.03,0.06,2073.0
36,35,1,2022,95.19,336.1,3531.0
36,36,1,2022,2.85,8.31,2916.0
36,37,1,2022,1.8,5.57,3088.0
36,0,1,2022,314.01,1105.54,3521.0
13,2,0,2022,1.38,5.58,4046.0
13,2,1,2022,2.48,21.97,8859.0
13,3,0,2022,0.44,0.68,1544.0
13,3,1,2022,0.11,0.19,1722.0
13,4,0,2022,0.52,1.92,3698.0
13,5,0,2022,1.81,4.45,2458.0
13,5,1,2022,4.09,29.15,7120.0
13,5,2,2022,1.58,10.19,6469.0
13,7,0,2022,1.2,3.93,3267.0
13,12,0,2022,2.88,5.49,1906.0
13,12,1,2022,1.06,2.9,2748.0
13,12,2,2022,0.07,0.18,2562.0
13,13,0,2022,0.05,0.16,3328.0
13,14,0,2022,2.56,6.78,2654.0
13,15,0,2022,2.76,5.47,1979.0
13,16,0,2022,2.09,4.08,1952.0
13,16,1,2022,0.31,0.5,1622.0
13,17,0,2022,15.46,46.15,2985.0
13,17,1,2022,2.95,10.3,3490.0
13,17,2,2022,0.71,2.67,3755.0
13,20,0,2022,14.48,46.21,3191.0
13,21,0,2022,8.81,27.13,3080.0
13,21,1,2022,4.24,11.31,2669.0
13,21,2,2022,0.41,0.76,1854.0
13,22,1,2022,0.07,0.17,2293.0
13,22,2,2022,0.18,0.4,2190.0
13,23,0,2022,0.19,0.44,2265.0
13,24,0,2022,0.11,0.18,1650.0
13,25,0,2022,0.39,0.78,2005.0
13,25,1,2022,0.05,0.11,1987.0
13,26,0,2022,0.81,2.44,2998.0
13,26,2,2022,0.03,0.07,2480.0
13,29,0,2022,0.93,4.1,4393.0
13,30,0,2022,9.41,20.92,2224.0
13,30,1,2022,0.16,0.87,5406.0
13,31,0,2022,0.38,0.67,1787.0
13,32,0,2022,2.23,17.4,7797.0
13,32,1,2022,1.85,11.39,6141.0
13,32,2,2022,0.18,1.11,6141.0
13,33,0,2022,2.51,11.43,4554.0
13,33,1,2022,2.64,17.19,6511.0
13,34,0,2022,0.11,0.22,1964.0
13,34,1,2022,0.04,0.13,3505.0
13,35,0,2022,8.32,17.83,2143.0
13,35,1,2022,0.1,0.28,2822.0
13,35,2,2022,0.49,1.41,2878.0
13,36,0,2022,0.17,0.39,2291.0
13,37,0,2022,0.52,1.9,3633.0
13,37,1,2022,1.67,10.45,6247.0
13,37,2,2022,1.43,10.41,7300.0
13,0,0,2022,80.53,236.74,2940.0
13,0,1,2022,21.83,116.9,5355.0
13,0,2,2022,5.08,27.21,5361.0
1,5,1,2022,0.07,0.12,1727.0
1,7,1,2022,0.01,0.01,922.0
1,13,1,2022,0.13,0.46,3573.0
1,14,1,2022,0.17,0.27,1579.0
1,15,1,2022,0.07,0.05,662.0
1,19,1,2022,0.1,0.17,1692.0
1,20,1,2022,0.24,0.39,1613.0
1,29,1,2022,0.05,0.19,3859.0
1,30,1,2022,3.31,11.26,3403.0
1,35,1,2022,1.93,5.92,3068.0
1,36,1,2022,0.2,0.28,1421.0
1,0,1,2022,6.28,19.13,3044.0
8,2,0,2022,0.06,0.06,940.0
8,2,1,2022,0.64,2.78,4346.0
8,5,0,2022,0.01,0.01,1068.0
8,7,0,2022,0.01,0.01,1471.0
8,10,0,2022,0.03,0.03,1000.0
8,12,0,2022,0.18,0.25,1374.0
8,12,1,2022,0.13,0.21,1577.0
8,13,0,2022,0.27,0.14,526.0
8,16,0,2022,0.01,0.01,967.0
8,17,0,2022,0.62,0.99,1604.0
8,17,1,2022,4.93,5.82,1181.0
8,20,0,2022,0.97,1.69,1747.0
8,21,0,2022,1.43,1.23,862.0
8,21,1,2022,13.29,11.84,891.0
8,21,2,2022,0.06,0.05,836.0
8,26,0,2022,0.07,0.06,786.0
8,30,0,2022,6.37,5.67,890.0
8,32,0,2022,1.66,1.38,834.0
8,32,1,2022,1.85,1.47,795.0
8,32,2,2022,0.1,0.08,795.0
8,33,0,2022,0.15,0.1,680.0
8,33,1,2022,0.53,1.09,2063.0
8,35,0,2022,1.98,3.15,1593.0
8,0,0,2022,13.82,14.8,1071.0
8,0,1,2022,21.37,23.22,1086.0
8,0,2,2022,0.16,0.13,811.0
0,2,0,2022,0.21,0.43,2027.0
0,2,2,2022,0.04,0.08,2027.0
0,5,0,2022,0.02,0.03,1140.0
0,10,0,2022,0.01,0.05,3250.0
0,12,0,2022,1.84,3.27,1775.0
0,12,2,2022,3.18,9.67,3042.0
0,13,0,2022,5.26,12.0,2280.0
0,15,0,2022,0.18,0.1,587.0
0,17,0,2022,1.16,1.62,1400.0
0,17,2,2022,0.12,0.15,1250.0
0,20,0,2022,3.63,9.43,2599.0
0,21,0,2022,4.08,4.45,1091.0
0,21,2,2022,0.26,0.23,887.0
0,25,0,2022,0.02,0.02,1076.0
0,26,0,2022,0.02,0.01,633.0
0,30,0,2022,45.44,50.62,1114.0
0,30,2,2022,0.27,0.43,1590.0
0,32,0,2022,0.32,0.87,2719.0
0,32,2,2022,0.13,0.26,2010.0
0,33,0,2022,0.04,0.12,2952.0
0,35,0,2022,9.47,20.46,2160.0
0,0,0,2022,71.72,103.49,1443.0
0,0,2,2022,4.0,10.82,2705.0
19,2,0,2022,0.27,0.32,1185.0
19,3,0,2022,0.27,0.28,1036.0
19,5,0,2022,0.02,0.02,1003.0
19,7,0,2022,0.03,0.01,293.0
19,8,0,2022,0.01,0.01,1656.0
19,12,0,2022,0.1,0.08,812.0
19,14,0,2022,0.01,0.01,850.0
19,16,0,2022,0.16,0.13,775.0
19,17,0,2022,8.12,11.48,1414.0
19,21,0,2022,0.69,0.91,1327.0
19,26,0,2022,0.43,0.37,873.0
19,32,0,2022,0.7,2.07,2967.0
19,36,0,2022,0.76,1.14,1503.0
19,37,0,2022,0.05,0.06,1222.0
19,0,0,2022,11.63,16.91,1454.0
26,2,0,2022,0.11,0.09,860.0
26,4,0,2022,0.06,0.05,799.0
26,5,0,2022,0.02,0.01,754.0
26,7,0,2022,0.44,0.22,492.0
26,12,0,2022,0.08,0.16,2055.0
26,14,0,2022,0.02,0.01,691.0
26,17,0,2022,0.32,0.25,792.0
26,20,0,2022,1.45,1.41,970.0
26,21,0,2022,0.54,0.27,504.0
26,23,0,2022,0.03,0.03,921.0
26,25,0,2022,0.1,0.11,1138.0
26,26,0,2022,0.41,0.32,780.0
26,30,0,2022,0.04,0.01,338.0
26,32,0,2022,0.15,0.18,1178.0
26,33,0,2022,0.01,0.01,1048.0
26,34,0,2022,0.01,0.01,984.0
26,35,0,2022,0.1,0.08,764.0
26,36,0,2022,0.39,0.62,1578.0
26,0,0,2022,4.28,3.84,898.0
25,2,0,2022,0.65,0.9,1379.0
25,2,1,2022,0.64,2.78,4346.0
25,2,2,2022,0.04,0.08,2027.0
25,3,0,2022,0.27,0.28,1036.0
25,4,0,2022,0.06,0.05,799.0
25,5,0,2022,0.07,0.07,1003.0
25,7,0,2022,0.48,0.24,495.0
25,8,0,2022,0.01,0.02,1605.0
25,10,0,2022,0.04,0.08,1726.0
25,12,0,2022,2.2,3.76,1707.0
25,12,1,2022,0.13,0.21,1577.0
25,12,2,2022,3.18,9.67,3042.0
25,13,0,2022,5.53,12.14,2195.0
25,14,0,2022,0.03,0.02,712.0
25,15,0,2022,0.18,0.11,586.0
25,16,0,2022,0.17,0.14,781.0
25,17,0,2022,10.22,14.35,1404.0
25,17,1,2022,4.93,5.82,1181.0
25,17,2,2022,0.12,0.15,1250.0
25,20,0,2022,6.05,12.54,2072.0
25,21,0,2022,6.73,6.86,1019.0
25,21,1,2022,13.29,11.84,891.0
25,21,2,2022,0.32,0.28,877.0
25,23,0,2022,0.03,0.03,921.0
25,25,0,2022,0.13,0.14,1118.0
25,26,0,2022,0.93,0.76,820.0
25,30,0,2022,51.85,56.3,1086.0
25,30,2,2022,0.27,0.43,1590.0
25,32,0,2022,2.83,4.5,1591.0
25,32,1,2022,1.85,1.47,795.0
25,32,2,2022,0.23,0.34,1497.0
25,33,0,2022,0.2,0.23,1153.0
25,33,1,2022,0.53,1.09,2063.0
25,34,0,2022,0.01,0.01,984.0
25,35,0,2022,11.55,23.69,2051.0
25,36,0,2022,1.15,1.76,1528.0
25,37,0,2022,0.06,0.06,1114.0
25,0,0,2022,101.46,139.04,1370.0
25,0,1,2022,21.37,23.22,1086.0
25,0,2,2022,4.16,10.95,2634.0
17,2,0,2022,2.03,6.48,3192.0
17,2,1,2022,3.12,24.75,7933.0
17,2,2,2022,0.04,0.08,2027.0
17,3,0,2022,0.71,0.96,1348.0
17,3,1,2022,0.11,0.19,1722.0
17,4,0,2022,0.58,1.97,3398.0
17,5,0,2022,1.88,4.52,2403.0
17,5,1,2022,4.17,29.28,7027.0
17,5,2,2022,1.58,10.19,6469.0
17,7,0,2022,1.68,4.17,2483.0
17,7,1,2022,0.01,0.01,922.0
17,8,0,2022,0.01,0.02,1605.0
17,10,0,2022,0.04,0.08,1745.0
17,12,0,2022,5.08,9.25,1820.0
17,12,1,2022,1.19,3.11,2617.0
17,12,2,2022,3.25,9.85,3031.0
17,13,0,2022,5.58,12.3,2205.0
17,13,1,2022,0.13,0.46,3573.0
17,14,0,2022,2.59,6.81,2629.0
17,14,1,2022,0.17,0.27,1579.0
17,15,0,2022,2.94,5.58,1893.0
17,15,1,2022,0.07,0.05,662.0
17,16,0,2022,2.27,4.22,1862.0
17,16,1,2022,0.31,0.5,1622.0
17,17,0,2022,25.68,60.5,2356.0
17,17,1,2022,7.88,16.12,2045.0
17,17,2,2022,0.83,2.82,3393.0
17,19,1,2022,0.1,0.17,1692.0
17,20,0,2022,20.53,58.74,2861.0
17,20,1,2022,0.24,0.39,1613.0
17,21,0,2022,15.54,33.98,2187.0
17,21,1,2022,17.53,23.15,1321.0
17,21,2,2022,0.73,1.04,1422.0
17,22,1,2022,0.07,0.17,2293.0
17,22,2,2022,0.18,0.4,2190.0
17,23,0,2022,0.23,0.47,2082.0
17,24,0,2022,0.11,0.18,1650.0
17,25,0,2022,0.51,0.92,1789.0
17,25,1,2022,0.05,0.11,1987.0
17,26,0,2022,1.74,3.2,1837.0
17,26,2,2022,0.03,0.07,2480.0
17,29,0,2022,0.94,4.1,4369.0
17,29,1,2022,0.05,0.19,3859.0
17,30,0,2022,61.26,77.23,1261.0
17,30,1,2022,3.47,12.12,3496.0
17,30,2,2022,0.27,0.43,1590.0
17,31,0,2022,0.38,0.67,1781.0
17,32,0,2022,5.06,21.9,4330.0
17,32,1,2022,3.7,12.85,3474.0
17,32,2,2022,0.41,1.45,3568.0
17,33,0,2022,2.71,11.66,4303.0
17,33,1,2022,3.17,18.28,5767.0
17,34,0,2022,0.12,0.23,1880.0
17,34,1,2022,0.04,0.13,3505.0
17,35,0,2022,19.87,41.52,2089.0
17,35,1,2022,2.03,6.2,3056.0
17,35,2,2022,0.49,1.41,2878.0
17,36,0,2022,1.32,2.15,1627.0
17,36,1,2022,0.2,0.28,1421.0
17,37,0,2022,0.58,1.96,3391.0
17,37,1,2022,1.67,10.45,6244.0
17,37,2,2022,1.43,10.41,7300.0
17,0,0,2022,181.99,375.78,2065.0
17,0,1,2022,49.48,159.25,3218.0
17,0,2,2022,9.24,38.17,4133.0
3,1,0,2022,0.05,0.11,2107.0
3,2,0,2022,16.55,56.34,3404.0
3,2,1,2022,9.89,54.31,5491.0
3,2,2,2022,0.04,0.08,2027.0
3,3,0,2022,2.08,3.49,1683.0
3,3,1,2022,0.16,0.28,1769.0
3,4,0,2022,20.01,47.16,2357.0
3,4,1,2022,0.09,0.12,1322.0
3,4,2,2022,3.75,11.06,2949.0
3,5,0,2022,29.97,73.25,2444.0
3,5,1,2022,26.16,94.34,3606.0
3,5,2,2022,2.12,11.7,5526.0
3,6,1,2022,0.01,0.03,4696.0
3,7,0,2022,39.39,102.28,2597.0
3,7,1,2022,1.34,1.9,1424.0
3,8,0,2022,0.19,0.38,2039.0
3,10,0,2022,0.1,0.25,2483.0
3,10,1,2022,0.17,0.81,4648.0
3,11,0,2022,0.23,0.63,2789.0
3,11,1,2022,0.09,0.25,2842.0
3,12,0,2022,13.76,30.91,2246.0
3,12,1,2022,11.85,37.75,3185.0
3,12,2,2022,4.04,12.15,3005.0
3,13,0,2022,20.78,63.39,3051.0
3,13,1,2022,23.36,109.75,4698.0
3,14,0,2022,3.26,8.11,2488.0
3,14,1,2022,3.37,6.19,1839.0
3,15,0,2022,5.69,11.62,2042.0
3,15,1,2022,2.91,5.91,2029.0
3,16,0,2022,10.82,19.16,1771.0
3,16,1,2022,2.35,4.89,2077.0
3,17,0,2022,35.14,92.14,2622.0
3,17,1,2022,10.26,20.54,2002.0
3,17,2,2022,3.73,11.56,3099.0
3,18,0,2022,0.51,1.37,2713.0
3,18,1,2022,0.71,2.25,3149.0
3,18,2,2022,0.7,2.34,3349.0
3,19,1,2022,0.15,0.24,1649.0
3,20,0,2022,54.67,128.96,2359.0
3,20,1,2022,71.74,227.69,3174.0
3,21,0,2022,31.09,68.53,2204.0
3,21,1,2022,29.72,46.89,1578.0
3,21,2,2022,2.36,5.49,2326.0
3,22,0,2022,0.06,0.18,3091.0
3,22,1,2022,0.1,0.23,2338.0
3,22,2,2022,1.99,3.71,1867.0
3,23,0,2022,1.18,2.69,2285.0
3,23,1,2022,0.13,0.57,4509.0
3,24,0,2022,0.45,0.57,1273.0
3,24,1,2022,0.01,0.02,1762.0
3,25,0,2022,2.6,4.56,1756.0
3,25,1,2022,0.1,0.19,1968.0
3,26,0,2022,39.03,74.01,1896.0
3,26,2,2022,3.38,11.76,3476.0
3,28,0,2022,0.04,0.14,3290.0
3,28,1,2022,0.1,0.32,3137.0
3,28,2,2022,0.05,0.19,3635.0
3,29,0,2022,31.92,134.01,4198.0
3,29,1,2022,35.4,168.02,4747.0
3,30,0,2022,63.6,83.0,1305.0
3,30,1,2022,31.41,118.49,3773.0
3,30,2,2022,0.27,0.43,1590.0
3,31,0,2022,0.46,0.78,1685.0
3,32,0,2022,11.99,47.03,3924.0
3,32,1,2022,16.38,55.42,3383.0
3,32,2,2022,2.39,9.33,3906.0
3,33,0,2022,28.12,100.53,3576.0
3,33,1,2022,24.42,88.25,3614.0
3,34,0,2022,1.91,6.0,3133.0
3,34,1,2022,0.66,2.25,3397.0
3,35,0,2022,78.54,201.85,2570.0
3,35,1,2022,97.22,342.31,3521.0
3,35,2,2022,0.81,2.51,3100.0
3,36,0,2022,3.59,7.72,2149.0
3,36,1,2022,3.05,8.59,2818.0
3,36,2,2022,0.22,0.79,3518.0
3,37,0,2022,38.27,109.75,2868.0
3,37,1,2022,3.48,16.02,4607.0
3,37,2,2022,14.39,57.47,3994.0
3,0,0,2022,586.01,1480.9,2527.0
3,0,1,2022,406.77,1414.82,3478.0
3,0,2,2022,40.24,140.56,3493.0
34,2,0,2022,2.42,0.78,323.0
34,3,0,2022,0.01,0.01,889.0
34,4,0,2022,0.06,0.05,865.0
34,5,0,2022,0.13,0.24,1869.0
34,7,0,2022,0.4,0.28,691.0
34,12,0,2022,2.44,2.84,1163.0
34,16,0,2022,1.84,2.11,1144.0
34,17,0,2022,12.2,8.55,701.0
34,20,0,2022,1.66,1.26,762.0
34,21,0,2022,11.76,9.25,787.0
34,22,0,2022,0.01,0.01,981.0
34,23,0,2022,0.01,0.02,1305.0
34,25,0,2022,0.01,0.01,950.0
34,26,0,2022,1.34,1.42,1062.0
34,29,0,2022,0.01,0.01,1107.0
34,30,0,2022,0.06,0.06,899.0
34,32,0,2022,0.44,0.45,1039.0
34,33,0,2022,2.29,2.02,882.0
34,34,0,2022,0.04,0.03,797.0
34,35,0,2022,3.5,3.64,1039.0
34,36,0,2022,0.03,0.03,994.0
34,37,0,2022,0.03,0.04,1628.0
34,0,0,2022,40.68,33.12,814.0
5,2,1,2022,3.29,4.57,1388.0
5,4,1,2022,0.02,0.02,766.0
5,5,1,2022,0.53,0.57,1076.0
5,7,1,2022,3.06,2.79,912.0
5,12,1,2022,7.64,12.98,1699.0
5,13,1,2022,0.29,0.26,911.0
5,16,1,2022,2.49,2.92,1172.0
5,17,1,2022,8.22,5.59,680.0
5,20,1,2022,21.08,30.95,1468.0
5,21,1,2022,29.56,31.75,1074.0
5,22,1,2022,0.01,0.01,979.0
5,23,1,2022,0.02,0.02,1078.0
5,26,1,2022,0.38,0.29,763.0
5,29,1,2022,0.01,0.01,1046.0
5,30,1,2022,19.37,18.09,934.0
5,32,1,2022,0.04,0.04,926.0
5,33,1,2022,1.48,2.32,1568.0
5,35,1,2022,6.8,8.98,1321.0
5,36,1,2022,0.01,0.01,800.0
5,37,1,2022,0.4,0.51,1271.0
5,0,1,2022,104.71,122.67,1172.0
35,2,0,2022,0.31,0.29,944.0
35,2,1,2022,3.14,4.02,1279.0
35,3,0,2022,0.01,0.01,927.0
35,3,1,2022,0.01,0.01,987.0
35,4,1,2022,0.54,0.35,645.0
35,5,0,2022,0.06,0.06,954.0
35,7,0,2022,0.69,0.25,367.0
35,7,1,2022,0.02,0.01,402.0
35,12,0,2022,0.97,0.59,611.0
35,12,2,2022,0.2,0.26,1278.0
35,14,0,2022,0.06,0.04,719.0
35,15,0,2022,0.1,0.03,324.0
35,16,0,2022,1.13,1.0,886.0
35,17,0,2022,0.67,0.31,463.0
35,17,1,2022,0.04,0.02,521.0
35,20,0,2022,12.52,7.76,620.0
35,20,2,2022,0.57,0.74,1297.0
35,21,0,2022,3.58,2.26,630.0
35,22,0,2022,0.01,0.01,992.0
35,26,0,2022,0.7,0.26,370.0
35,26,2,2022,0.15,0.07,437.0
35,29,0,2022,0.01,0.01,418.0
35,30,0,2022,3.22,1.35,420.0
35,31,0,2022,0.03,0.03,944.0
35,32,0,2022,0.4,0.35,856.0
35,32,1,2022,2.36,1.55,655.0
35,32,2,2022,1.2,0.79,655.0
35,33,0,2022,0.12,0.08,698.0
35,33,1,2022,0.18,0.28,1571.0
35,34,0,2022,0.03,0.02,805.0
35,34,1,2022,0.03,0.02,777.0
35,35,0,2022,5.58,2.38,426.0
35,35,2,2022,0.5,0.45,895.0
35,36,0,2022,0.11,0.11,1017.0
35,37,0,2022,0.67,0.48,710.0
35,37,1,2022,0.07,0.06,868.0
35,0,0,2022,30.98,17.68,571.0
35,0,1,2022,6.41,6.33,988.0
35,0,2,2022,2.63,2.3,875.0
15,2,0,2022,0.05,0.03,541.0
15,2,1,2022,0.67,0.7,1045.0
15,3,0,2022,0.01,0.01,1042.0
15,4,1,2022,0.13,0.1,758.0
15,5,0,2022,0.06,0.04,657.0
15,5,2,2022,1.61,1.26,783.0
15,7,0,2022,0.02,0.01,522.0
15,7,1,2022,0.02,0.01,385.0
15,12,0,2022,0.8,0.47,586.0
15,12,1,2022,0.25,0.11,453.0
15,12,2,2022,0.47,0.55,1153.0
15,13,0,2022,0.31,0.15,494.0
15,13,2,2022,0.45,0.34,749.0
15,16,0,2022,0.22,0.17,794.0
15,17,0,2022,4.88,1.88,385.0
15,17,1,2022,0.11,0.03,307.0
15,20,0,2022,0.34,0.17,487.0
15,20,2,2022,12.18,14.04,1153.0
15,21,0,2022,2.7,1.59,589.0
15,21,2,2022,0.05,0.01,192.0
15,25,0,2022,0.01,0.01,1128.0
15,26,0,2022,1.2,0.36,301.0
15,26,2,2022,1.48,0.62,420.0
15,29,0,2022,0.04,0.03,780.0
15,29,2,2022,0.21,0.23,1080.0
15,30,0,2022,23.32,11.75,504.0
15,30,2,2022,0.02,0.03,1338.0
15,32,0,2022,0.19,0.15,793.0
15,32,1,2022,0.25,0.08,306.0
15,32,2,2022,1.22,0.37,306.0
15,33,0,2022,0.27,0.18,672.0
15,33,1,2022,0.05,0.05,985.0
15,34,1,2022,0.01,0.01,843.0
15,35,0,2022,0.42,0.16,377.0
15,35,2,2022,0.7,0.5,718.0
15,37,0,2022,0.02,0.01,699.0
15,37,1,2022,0.02,0.01,771.0
15,37,2,2022,0.69,0.52,755.0
15,0,0,2022,34.86,17.18,493.0
15,0,1,2022,1.5,1.1,730.0
15,0,2,2022,19.1,18.48,968.0
11,4,1,2022,0.25,0.2,799.0
11,5,1,2022,1.34,1.32,985.0
11,7,1,2022,0.13,0.05,425.0
11,16,1,2022,0.59,0.48,815.0
11,20,1,2022,6.55,6.36,971.0
11,22,1,2022,0.01,0.01,967.0
11,26,1,2022,0.15,0.08,526.0
11,30,1,2022,0.21,0.29,1375.0
11,34,1,2022,0.01,0.01,795.0
11,35,1,2022,5.44,5.17,950.0
11,36,1,2022,0.11,0.1,925.0
11,37,1,2022,1.57,1.51,960.0
11,0,1,2022,16.37,15.59,952.0
18,2,0,2022,0.09,0.04,427.0
18,2,1,2022,0.35,0.33,951.0
18,3,0,2022,0.03,0.03,970.0
18,3,1,2022,0.05,0.07,1408.0
18,4,1,2022,0.44,0.4,912.0
18,5,0,2022,0.08,0.07,884.0
18,5,1,2022,0.53,0.58,1091.0
18,7,0,2022,0.22,0.08,387.0
18,7,1,2022,1.71,1.27,739.0
18,11,1,2022,0.04,0.03,886.0
18,12,0,2022,0.16,0.08,516.0
18,12,1,2022,0.18,0.05,291.0
18,13,1,2022,0.03,0.03,1214.0
18,14,0,2022,0.09,0.12,1283.0
18,14,1,2022,0.13,0.32,2437.0
18,15,0,2022,0.07,0.06,776.0
18,15,1,2022,0.01,0.01,919.0
18,16,0,2022,0.3,0.2,680.0
18,16,1,2022,0.71,0.73,1029.0
18,17,0,2022,1.03,0.51,498.0
18,17,1,2022,1.11,0.67,602.0
18,18,1,2022,0.01,0.01,1128.0
18,19,0,2022,0.01,0.01,798.0
18,20,1,2022,1.32,1.39,1055.0
18,21,0,2022,0.81,0.75,931.0
18,21,1,2022,1.49,0.74,501.0
18,22,0,2022,0.02,0.02,983.0
18,22,1,2022,0.26,0.25,986.0
18,23,1,2022,0.05,0.09,1642.0
18,24,0,2022,0.01,0.02,1200.0
18,24,1,2022,0.02,0.02,1265.0
18,25,0,2022,0.17,0.21,1205.0
18,25,1,2022,0.13,0.16,1178.0
18,26,0,2022,1.62,0.87,536.0
18,26,1,2022,1.63,0.99,607.0
18,29,1,2022,0.03,0.03,1041.0
18,30,0,2022,8.62,4.29,498.0
18,30,1,2022,0.15,0.3,2008.0
18,31,1,2022,0.02,0.02,998.0
18,32,0,2022,0.75,0.54,730.0
18,32,1,2022,1.06,0.72,678.0
18,33,0,2022,0.01,0.01,730.0
18,33,1,2022,0.03,0.03,902.0
18,34,0,2022,0.04,0.03,830.0
18,34,1,2022,0.05,0.04,941.0
18,35,1,2022,4.62,7.16,1549.0
18,36,0,2022,0.27,0.28,1034.0
18,36,1,2022,0.09,0.08,942.0
18,37,1,2022,1.1,1.35,1237.0
18,0,0,2022,14.42,8.24,571.0
18,0,1,2022,17.34,17.9,1032.0
33,2,0,2022,2.87,1.14,397.0
33,2,1,2022,7.45,9.62,1291.0
33,3,0,2022,0.07,0.07,967.0
33,3,1,2022,0.07,0.09,1279.0
33,4,0,2022,0.06,0.05,865.0
33,4,1,2022,1.38,1.06,770.0
33,5,0,2022,0.33,0.41,1244.0
33,5,1,2022,2.4,2.47,1029.0
33,5,2,2022,1.61,1.26,783.0
33,7,0,2022,1.33,0.62,470.0
33,7,1,2022,4.93,4.12,836.0
33,11,1,2022,0.04,0.03,886.0
33,12,0,2022,4.36,3.98,911.0
33,12,1,2022,8.07,13.15,1630.0
33,12,2,2022,0.68,0.8,1190.0
33,13,0,2022,0.32,0.16,504.0
33,13,1,2022,0.32,0.3,937.0
33,13,2,2022,0.45,0.34,749.0
33,14,0,2022,0.15,0.16,1060.0
33,14,1,2022,0.13,0.32,2398.0
33,15,0,2022,0.17,0.09,514.0
33,15,1,2022,0.01,0.01,816.0
